,id,area_ha,lluvia_mm,temp_media_c,fertilizante_kg_ha,ph_suelo,materia_organica_pct,altitud_m,mano_obra_horas,riego,tipo_suelo,variedad_semilla,uso_pesticidas,historial_plagas,rendimiento_kg_ha,plaga_severa
3450,3451,1.2798901101393934,133.12651530005255,20.565047226612403,42.26814866231455,6.438173474920656,3.599479206499133,454.7348113949243,106.68148237683936,No,Arenoso,V4,Bajo,Nunca,5035.834118443186,0
3451,3452,4.439482242251619,,23.32879843897891,66.88941816601975,6.046606698082612,,437.0754867186822,65.68136626073107,No, Franco,V1,,Frecuente,7888.520618460477,1
3452,3453,3.06936152789218,162.66896821087653,18.429935911138845,125.88356907272129,7.290972815525285,0.4833501861306806,592.660754543616,139.71549536275006,Si, Franco,V2,Bajo,Nunca,5481.921376938583,0
3453,3454,1.519085287124152,338.7680459361745,17.466937985765355,80.09415649553482,7.147441177737799,0.8829342186346124,444.4260673763839,105.45557577953812,No,Arenoso,V2,Bajo,Nunca,5826.027055644396,0
3454,3455,5.467834645724098,362.6366738144663,13.60349622134872,159.1703578939988,4.891868616867503,1.6845775107138623,593.6338038696008,110.63069784012232,Si,Calizo,V3,Medio,Nunca,5924.01560054421,0
3455,3456,3.207700858440407,891.8825752083285,12.826230400951012,166.26664468896115,6.261727272929416,1.6200647522691252,54.879371790083326,130.32953453822125,Si,Franco,V3,Bajo,Ocasional,8251.10767454736,0
3456,3457,2.803340926900925,363.16226808240674,8.465724655540477,261.9163050520995,7.176302324484425,0.9371011947377494,139.42640576190303,82.05037701465498,No,Franco,V1,Bajo,Ocasional,5979.898846238424,0
3457,3458,1.874414280935456,618.8834480901517,17.317587016087167,189.8903941805089,6.836369810260116,2.5438506955280014,806.1223958963819,82.41866007455128,Si,Arcilloso,V3,Bajo,Ocasional,7442.132367878194,1
3458,3459,2.377935323409452,710.3407935169404,19.614430270328025,287.8739221934729,6.005789683360411,2.593400441921162,511.7744906015009,165.27590555078794,No,Franco,V3,Medio,Ocasional,7431.276221723754,1
3459,3460,1.9060379594306864,845.4659662065226,13.821713423326717,290.9771971358178,6.952214736299279,0.8754527949750829,237.09510310901163,93.27475262174572,Si,Arenoso,V4,Bajo,Nunca,7355.136052118921,1
3460,3461,1.9275546990065684,613.6335827418976,21.76195643488024,105.45967829669212,6.655008057721969,2.8263474343353394,576.4217994810216,212.9305047247517,No,Arcilloso,V3,Medio,Nunca,7372.559704385128,0
3461,3462,1.802055376398892,685.5208118484159,14.02314216007167,105.48832714761475,7.779378097648477,4.646425295992652,361.123420341251,158.12495596752663,No,Arenoso,V4,Medio,Nunca,6898.021355825483,0
3462,3463,12.87232815952976,697.5356237676758,15.452445426628293,178.287783578402,6.882120770442501,5.4751587920946845,182.3921354086553,62.07289099121716,Si,Arenoso,V3,Bajo,Nunca,7603.388827636815,0
3463,3464,2.613819208950274,270.7459671225859,23.05807577186337,196.37535286651183,5.408834172915339,1.3184493820860674,647.0426778469562,106.93120585433913,Si,Arenoso,V2,Medio,Ocasional,6126.728012299464,0
3464,3465,6.468043376599892,639.3020163737908,14.28594998778248,105.7107754558891,6.112415764948011,3.0301957212063133,821.3908728767126,105.6580722054912,Si,Arcilloso,V3,,Nunca,7202.711280801361,0
3465,3466,4.410563899614535,498.1185553290625,15.88375400139316,198.916531653698,6.689568621613207,0.75865885507591,427.2847893469905,108.33650647592448,No,Arcilloso,V2,Alto,Ocasional,6521.222175338654,0
3466,3467,8.787282737542613,1012.678084950006,16.31578512179853,48.562298521952,7.504258863405924,1.2083150569934216,124.2670840861515,164.76959246324398,No,Franco,V4,Medio,Nunca,7721.533154126715,1
3467,3468,5.490892336592921,740.5733888065454,17.15673534798977,52.755836961750006,5.833262928990415,1.43563986846985,565.7684078010334,89.56322720088475,Si,Arenoso,V1,Bajo,Nunca,7600.596734456197,1
3468,3469,4.075393507504733,600.3365374522352,25.819160647940382,194.2725743553618,-1.0,3.409142663095237,0.0,103.27095336229308,Si,Arcilloso,V2,,Nunca,7511.991205716508,0
3469,3470,3.6092025564048784,517.909876999105,19.9709103712883,129.17461575487428,6.165286813811495,,316.2575523326397,69.28623699059709,No,Arenoso,V2,Medio,Nunca,6710.986776614694,1
3470,3471,1.8058999002534792,817.4847974095715,21.18417779030392,88.97036566971634,6.673193065227764,2.3555977676779336,644.5935959590299,58.1077975315888,No,Arenoso,V2,Alto,Nunca,7428.744820466954,0
3471,3472,5.915985097036186,802.7564502264332,14.06787931959792,94.9757049442258,6.784600922525047,10.40336062614819,760.8754294948412,178.50450663446514,No,Arenoso,V2,Bajo,Nunca,7891.542721273624,0
3472,3473,5.845450749124827,847.3423696737749,18.89543471965915,59.831760622849856,6.528984356223432,2.4761595654097777,626.3268338179154,111.76744362523804,Si,Arenoso,V3,Bajo,Nunca,7572.819098685197,1
3473,3474,2.939551890486893,733.85349436869,24.58787862776308,88.96249453970547,7.139741295643872,2.6492646975503384,0.0,69.47675106910344,No,Arcilloso,V2,,Nunca,7465.594988333003,0
3474,3475,2.48224792386728,323.66651515939844,13.217238634156406,83.22390080917546,6.42441178630962,5.099992534865382,321.0462355660803,77.9822259904975,Si,Calizo,V3,Alto,Nunca,6138.322609899219,0
3475,3476,5.364937782503111,,18.746140346496272,54.879944099793306,6.047629274891476,5.491712724504741,73.60476752792789,145.29927260431154,No,Arenoso,V3,Medio,Ocasional,6675.877112478066,0
3476,3477,3.6617088682502006,410.7927205039439,21.04907103462718,129.73438690417382,6.716641129550681,5.583234419931107,361.098770041181,94.12537752631624,Si,Franco,V2,Bajo,Nunca,7140.183115420993,0
3477,3478,3.874634060384984,386.738064296517,16.436825148849312,239.32436869744424,6.985964975046077,1.7636098142270702,638.9739253733449,91.68748858690871,No,Arcilloso,V4,,Nunca,6414.365354210939,0
3478,3479,2.809061868633353,585.4897463736869,28.044733288727397,82.97376671962593,6.3998985877737535,4.125144072830897,318.41375800076327,98.42458862467518,No,Franco,V4,Alto,Ocasional,7186.12212350354,1
3479,3480,4.069688321689715,392.97540205888015,23.720163974801576,418.790449610105,6.562017882300829,2.248036095200844,755.4893012361658,173.26237089746598,Si,Arcilloso,V2,Alto,Nunca,6902.996896588948,0
3480,3481,4.622327000048534,675.0331863617139,10.185601648565092,140.98910940978428,6.256715456127017,9.537586202404782,479.68174106569495,81.8183564085951,Si,Arcilloso,V4,Medio,Nunca,7571.499234866085,0
3481,3482,6.078366593246079,266.96812839024705,18.34854929683752,58.97468894766573,6.3054915624042245,0.6553802325432821,810.3245795686078,114.3792079823578,No,Franco,V3,Bajo,Nunca,5812.94542136729,1
3482,3483,1.6318661270988346,697.7179955821268,20.964239786141903,63.64056450123779,5.146766881880282,0.868292667963306,1042.2731307061465,134.40252590428292,No,Franco,V2,,Ocasional,7191.432246696388,0
3483,3484,0.3145258249263769,519.2188807167145,19.85181967933317,129.93028357381905,8.430112714403043,7.772015211329059,344.37250458983226,159.41504400712157,No,Arcilloso,V1,Medio,Nunca,6448.110093261573,0
3484,3485,4.020130595257169,633.0434146495097,23.25994738621376,117.45059736936716,6.39039454493463,2.929308412308918,670.1630341503943,131.97373173595776,No,Franco,V2,Bajo,Nunca,7519.293348670254,0
3485,3486,2.7379545332640114,,24.76458535829536,129.11827415162475,6.936558842769293,2.2458114840729237,420.6728642868735,185.30704386308503,No,Arcilloso,V2,,Nunca,7419.28272871002,1
3486,3487,4.724924856080521,742.9958074246601,22.617919132538795,60.956181350815854,6.713674948879855,0.6837899023219751,656.5184085375564,136.08135002181507,Si,Arcilloso,V2,Bajo,Frecuente,7249.72900192496,0
3487,3488,2.624758123717258,779.648202135094,20.32393652803785,156.49533582838336,7.253073704013227,0.8111925223237559,576.3353391380546,147.65519121909944,Si,Arenoso,V3,Medio,Nunca,7613.592913436443,1
3488,3489,1.6658398531932643,238.29947924428444,16.987481385916517,129.79174641648294,0.0,1.0185957630397549,533.1815973333682,82.98209014576865,No,Arenoso,V2,,Ocasional,5951.335100691186,0
3489,3490,3.626104221365537,851.9016078089816,26.035617153496965,32.96411293872844,6.161213451981072,3.226828850878588,460.1833978501817,99.95511338991167,Si,Franco,V1,,Nunca,8160.040693853988,1
3490,3491,6.163220969612169,420.2085896095881,16.788920330263625,90.331147063136,5.5239330230327655,3.1622397256624466,457.4675762351739,137.8916988227524,No,Franco,V3,Bajo,Nunca,6314.422828131417,0
3491,3492,2.320905453438435,540.3726756323196,23.54353578916385,113.56934568569936,7.781527806838841,2.5326768739343763,411.497015374028,56.81089910645339,No,Calizo,V3,Bajo,Frecuente,6668.137242055116,0
3492,3493,6.267518087033065,701.8137348708265,14.709646217936571,702.2586826554835,7.7195000537737695,3.73541929124467,309.2445196317433,123.76500991311886,No,Arenoso,V4,Bajo,Frecuente,7738.540931417458,1
3493,3494,5.590283154993103,570.3654282323087,6.531491163164928,87.31478277290914,5.955653803287749,1.3595140194844613,133.5450788131925,95.16428999661947,No,Franco,V3,,Nunca,6536.982161720261,0
3494,3495,3.8507370631710383,716.0297040015337,16.667726385272015,98.83053659410848,7.693153860287595,1.1001298911809123,198.99870614866853,118.06118484698185,Si,Arcilloso,V4,Bajo,Nunca,7029.250935621051,1
3495,3496,3.818713608343122,585.3890817561593,26.902021856215164,56.91874312991431,6.326786226549693,1.3028928658475014,35.7357743700498,140.40131517330843,No,Arenoso,V2,Bajo,Nunca,6822.8286003469575,1
3496,3497,3.894666256922897,1076.8480535037456,16.573293695727354,39.77033691387032,7.353373824118535,4.729703539513292,226.3274504645509,137.10432746441268,No,Franco,V1,Medio,Nunca,8024.805226756626,0
3497,3498,5.854363121116002,691.9357861775464,10.14593555093644,126.23116847360365,6.629883935083712,1.6849033277335692,665.1772562240732,115.04628910595872,No,Franco,V2,Alto,Nunca,7160.116207583778,0
3498,3499,3.437647504228873,641.9030899639631,18.34048562200945,114.29618679306024,6.049885900051023,1.732930593589883,605.4007346256961,149.77583044576446,No,Franco,V4,Alto,Frecuente,6978.226854501729,1
3499,3500,2.9639851159548325,566.9329394727987,20.34167167235076,483.20555177500006,6.295560071938197,1.2877065988596588,96.21911836078424,162.26566723521705,No,Arcilloso,V3,,Frecuente,6851.9805162665625,1
3500,3501,4.115485808453933,599.2052957504085,20.669372247770003,170.83768376972782,6.653125633180579,1.6377760356122784,259.43272187696016,151.81891531042064,No,Arcilloso,V1,Alto,Ocasional,7185.989602285625,1
3501,3502,2.8318066283511065,558.916611916127,20.782381718369777,55.744895945275466,5.844694281995244,8.27888493369765,0.0,135.51899536687245,No,Franco,V2,Medio,Nunca,7330.172001264957,0
3502,3503,5.091851748589243,482.77409829628914,13.909917505355311,615.0111136311525,6.645753800993253,3.1525230026411246,393.0914515786897,104.96838998055604,Si,Arcilloso,V3,Alto,Frecuente,7190.199433685798,1
3503,3504,3.412884311459908,662.1241589810802,15.112103742528497,257.40265386576334,6.5607473815610176,5.650184722540299,411.433932253868,104.03605365685618,No, Franco,V2,Bajo,Nunca,7824.859063557888,0
3504,3505,3.059097512689944,376.9324370362779,14.03413556823564,140.05948226118045,6.040579513657803,4.11532400540364,357.1150716191994,57.52259931217147,Si,Franco,V3,Medio,Nunca,6744.950296197869,0
3505,3506,2.790854146226768,564.6357995589694,18.071725262920616,307.6489955161466,5.791734402235581,3.15036077339833,609.7421252192977,62.31608411285297,No, Franco,V4,Bajo,Ocasional,7020.640132337065,0
3506,3507,6.6657024917694185,904.4889605667482,14.868258749181951,123.38292767513714,7.402217914947769,1.8757130502238788,428.9200911131318,96.60292622409852,Si,Franco,V3,,Nunca,8058.310350076878,0
3507,3508,3.8749629146662863,875.6382290523763,17.952465485492528,166.17625913875116,6.001690055766547,1.3244328932654446,836.3302148827395,106.4784551355625,Si,Arcilloso,V1,Bajo,Nunca,7757.482095827681,1
3508,3509,0.907157152896534,590.8918295559913,9.796867057062208,105.41195314548524,,2.126672526969469,808.0515104349433,148.038463686035,No,Franco,V3,Medio,Nunca,6713.297773926795,0
3509,3510,3.300712115354022,693.4336548136065,10.934739996485868,184.36263082303444,5.961457143853976,5.011285439895153,0.0,136.6592784466791,No,Franco,V1,Alto,Nunca,7007.576986232197,0
3510,3511,1.973691966749377,135.43412083697353,13.60890703268196,52.49859036824834,5.771875614166418,3.2125125903112512,683.3508659593317,85.56592104168433,No,Franco,V4,Bajo,Nunca,5147.901243123514,0
3511,3512,4.544147274786798,830.7329742849298,8.743830088717415,197.71405899059596,7.688861272388152,3.1744320686737413,653.6455790996324,76.58617475499847,No,Franco,V1,,Nunca,7284.947781042416,1
3512,3513,1.8350112937672072,768.1190133560498,24.93312777451624,177.76205263713334,6.146075197624013,3.890514219372796,683.0046957077307,160.24683371333154,Si,Arcilloso,V2,,Nunca,8182.141589106098,1
3513,3514,2.410108560789568,598.8759497281278,11.939853427625396,135.34519170665428,6.834335813671832,1.3430345497786782,410.73966046112673,132.048835178638,No,Arcilloso,V3,Bajo,Nunca,6289.656445814254,1
3514,3515,1.7164242308252848,633.5931689487098,15.489487144936987,43.73998142374421,6.68293531965115,0.9574787188935098,326.1710987046914,165.72052232079585,Si,Franco,V2,Alto,Nunca,6933.089981152741,0
3515,3516,2.74573959149606,700.0165359459967,15.34028655372927,145.21199914673437,5.869451470020595,1.6383031787154911,569.8597890942368,105.35985171435212,Si,Arenoso,V2,Bajo,Frecuente,7896.323359330127,0
3516,3517,1.5324390210342382,1187.3896742844654,23.704438470124664,188.2927734112309,6.885163633211332,1.5118030759448262,534.4576013204204,66.40707306019186,Si,Arenoso,V3,Medio,Nunca,8542.455634945269,1
3517,3518,3.4229330964621623,521.5634261325418,24.16568638412631,220.9412423844331,6.616446003860864,4.798502408485158,889.7628856315566,116.81518831276964,Si,Franco,V4,,Nunca,7489.109961999162,0
3518,3519,2.042371152200112,1008.7472109623892,20.56088149835847,139.37822779560244,7.326118820444478,1.1637274091101704,346.913260240394,130.9598937470427,No,Arenoso,V4,Bajo,Nunca,8087.996515347463,1
3519,3520,6.8145516556431325,771.9228287257841,10.579926144678424,111.4895368699286,6.3226332970763215,1.5912450617877836,786.7137080570774,150.99024325845016,No,Franco,V2,Bajo,Nunca,7243.075206792508,0
3520,3521,1.470129968401486,747.7129067305734,19.030133014562093,39.674461940066536,6.218921575592215,0.9740783852965802,529.2136593075174,121.32549649501748,Si,Arcilloso,V1,Bajo,Nunca,7411.673057517213,1
3521,3522,4.799031628099248,741.1622977367958,23.22780284006351,34.48107953103136,6.315762645898224,1.1896875782911598,450.5728447185064,150.87635155683012,No,Franco,V3,,Ocasional,7447.243476859485,0
3522,3523,0.8547017904507949,412.9691662454918,17.333812186702477,169.29639227714557,7.340960587570124,0.7705730219742389,659.7668027858707,205.6128839311637,No,Franco,V2,Bajo,Nunca,6275.498051252768,1
3523,3524,5.704383176602773,716.1202971528348,24.855522154800138,197.8702831422586,5.843042348628408,1.4236543810493762,492.38096930448296,162.48860016067945,Si,Franco,V2,,Ocasional,8187.71187832972,1
3524,3525,2.404942861107456,689.5982734097007,13.2256918046822,67.05657758527222,8.204017152544417,3.821517661802112,145.1470883010154,151.13598298674918,No,Franco,V2,Bajo,Nunca,6754.11753832653,1
3525,3526,2.80044743626966,523.663494484276,13.90866847239606,84.04402347267744,7.07006020195678,4.519931730416621,1141.788482713598,118.66772573263482,Si,Arenoso,V4,Bajo,Frecuente,6763.241925588426,0
3526,3527,5.155731186645123,333.2098456981963,18.295646678098333,150.0859820614285,6.128057674962623,0.9979500229136796,1.8313145066896368,181.0804262657636,No,Franco,V3,Bajo,Ocasional,6099.661493648893,0
3527,3528,1.0825449265756144,626.6113222404027,20.22745248062401,213.130121100737,5.624438226257437,1.129630460337078,25.297896458205287,96.48531254401507,No,Franco,V2,Bajo,Ocasional,7118.488729798919,0
3528,3529,0.4763856488115464,586.7612322588841,19.24608498748361,325.2791505982568,5.628523597678639,0.2677248569500584,463.3903950596874,102.78773916555348,Si,Arcilloso,V3,,Nunca,7550.373626032724,1
3529,3530,3.4200386185342846,647.0606267069977,17.1642946960167,114.34741221949562,7.169638830440426,0.673912077857149,368.4471755690077,145.12921891304637,Si,Arcilloso,V3,Alto,Ocasional,7005.094682673045,0
3530,3531,6.954781783527233,597.3262018038067,16.51106467116788,78.0228036253416,5.937913969929402,3.7230526807046944,550.5135684501203,170.85427442941136,Si,Arcilloso,V3,Medio,Ocasional,7041.811361100289,0
3531,3532,4.5322478713915,561.7421280299817,12.43078544612355,58.73227395532193,8.019277035355023,2.092462886031506,607.7783574854965,36.40743051188436,No,Arcilloso,V2,Bajo,Nunca,6000.699341719953,1
3532,3533,2.695863691846177,829.0431450610654,22.23574267293987,344.23141440925446,7.749745913268629,0.9054732130743725,926.8197196054018,151.9435077975058,No,Arenoso,V3,Medio,Nunca,7853.580553884231,1
3533,3534,4.081470108966236,,19.49784330060227,365.9522734867879,6.625925384903846,2.9636351349608674,550.3163205443356,124.82490703208468,Si,Franco,V1,Alto,Ocasional,8305.535297017434,1
3534,3535,3.0501802491917696,691.8030849627625,19.840743024455147,217.2489185902613,7.762327650289009,0.9175416272988732,183.16423211711208,90.75542267979722,Si,Arcilloso,V2,Medio,Nunca,7513.448010498741,0
3535,3536,2.912674227106828,524.2108100108818,21.799905204962005,217.5378703409273,6.548313388842,0.5249260316528748,66.61939948450191,147.22846834892786,No,Arenoso,V3,,Nunca,7046.032510092084,1
3536,3537,1.0006423530877888,334.2169503323306,25.381025504752312,142.0802612926199,5.706849289318494,3.215629786401141,732.3518814380944,157.59815188884784,Si,Arcilloso,V4,Medio,Ocasional,6310.494533292138,1
3537,3538,1.5480030019784687,508.0055859497877,14.167553569488076,192.3683517200137,4.961981485797895,4.835368720571906,0.0,87.63819016664625,Si,Arcilloso,V1,Medio,Nunca,6819.634138743616,0
